0,0,0,-0.17365,0,0.98481
-0.15071,0,0.85473,-0.17365,0,0.98481
-0.30142,0,1.70946,-0.16168,0,0.98684
-0.43132,0,2.56748,-0.14443,0,0.98951
-0.55211,0,3.42695,-0.13241,0,0.99119
-0.66114,0,4.28786,-0.11509,0,0.99336
-0.75186,0,5.15102,-0.10302,0,0.99468
-0.83996,0,6.01441,-0.08564,0,0.99633
-0.9005,0,6.88021,-0.06975,0,0.99756
-0.96104,0,7.74601,-0.05613,0,0.99842
-0.99791,0,8.61305,-0.03869,0,0.99925
-1.0282,0,9.48044,-0.03281,0,0.99946
-1.05487,0,10.34794,-0.02845,0,0.9996
-1.07759,0,11.21555,-0.02588,0,0.99967
-1.09979,0,12.08318,-0.02413,0,0.99971
-1.11948,0,12.95087,-0.02269,0,0.99974
-1.13917,0,13.81857,-0.02193,0,0.99976
-1.15754,0,14.68629,-0.02106,0,0.99978
-1.17572,0,15.55401,-0.02094,0,0.99978
-1.19389,0,16.42173,-0.02094,0,0.99978
-1.21207,0,17.28946,-0.02072,0,0.99979
1.21207,0,17.28946,-0.02072,0,-0.99979
1.19389,0,16.42173,-0.02094,0,-0.99978
1.17572,0,15.55401,-0.02094,0,-0.99978
1.15754,0,14.68629,-0.02106,0,-0.99978
1.13917,0,13.81857,-0.02193,0,-0.99976
1.11948,0,12.95087,-0.02269,0,-0.99974
1.09979,0,12.08318,-0.02413,0,-0.99971
1.07759,0,11.21555,-0.02588,0,-0.99967
1.05487,0,10.34794,-0.02845,0,-0.9996
1.0282,0,9.48044,-0.03281,0,-0.99946
0.99791,0,8.61305,-0.03869,0,-0.99925
0.96104,0,7.74601,-0.05613,0,-0.99842
0.9005,0,6.88021,-0.06975,0,-0.99756
0.83996,0,6.01441,-0.08564,0,-0.99633
0.75186,0,5.15102,-0.10302,0,-0.99468
0.66114,0,4.28786,-0.11509,0,-0.99336
0.55211,0,3.42695,-0.13241,0,-0.99119
0.43132,0,2.56748,-0.14443,0,-0.98951
0.30142,0,1.70946,-0.16168,0,-0.98684
0.15071,0,0.85473,-0.17365,0,-0.98481
0,0,0,-0.17365,0,-0.98481
0,10,0.33973,-0.17365,0,0.98481
-0.15071,10,1.19446,-0.17365,0,0.98481
-0.30142,10,2.04919,-0.16168,0,0.98684
-0.43132,10,2.90721,-0.14443,0,0.98951
-0.55211,10,3.76668,-0.13241,0,0.99119
-0.66114,10,4.62759,-0.11509,0,0.99336
-0.75186,10,5.49075,-0.10302,0,0.99468
-0.83996,10,6.35414,-0.08564,0,0.99633
-0.9005,10,7.21994,-0.06975,0,0.99756
-0.96104,10,8.08574,-0.05613,0,0.99842
-0.99791,10,8.95278,-0.03869,0,0.99925
-1.0282,10,9.82017,-0.03281,0,0.99946
-1.05487,10,10.68767,-0.02845,0,0.9996
-1.07759,10,11.55528,-0.02588,0,0.99967
-1.09979,10,12.42291,-0.02413,0,0.99971
-1.11948,10,13.2906,-0.02269,0,0.99974
-1.13917,10,14.1583,-0.02193,0,0.99976
-1.15754,10,15.02602,-0.02106,0,0.99978
-1.17572,10,15.89374,-0.02094,0,0.99978
-1.19389,10,16.76146,-0.02094,0,0.99978
-1.21207,10,17.62919,-0.02072,0,0.99979
-1.22985,10,18.49692,-0.01984,0,0.9998
1.22985,10,18.49692,-0.01984,0,-0.9998
1.21207,10,17.62919,-0.02072,0,-0.99979
1.19389,10,16.76146,-0.02094,0,-0.99978
1.17572,10,15.89374,-0.02094,0,-0.99978
1.15754,10,15.02602,-0.02106,0,-0.99978
1.13917,10,14.1583,-0.02193,0,-0.99976
1.11948,10,13.2906,-0.02269,0,-0.99974
1.09979,10,12.42291,-0.02413,0,-0.99971
1.07759,10,11.55528,-0.02588,0,-0.99967
1.05487,10,10.68767,-0.02845,0,-0.9996
1.0282,10,9.82017,-0.03281,0,-0.99946
0.99791,10,8.95278,-0.03869,0,-0.99925
0.96104,10,8.08574,-0.05613,0,-0.99842
0.9005,10,7.21994,-0.06975,0,-0.99756
0.83996,10,6.35414,-0.08564,0,-0.99633
0.75186,10,5.49075,-0.10302,0,-0.99468
0.66114,10,4.62759,-0.11509,0,-0.99336
0.55211,10,3.76668,-0.13241,0,-0.99119
0.43132,10,2.90721,-0.14443,0,-0.98951
0.30142,10,2.04919,-0.14969,0,-0.98873
0.15071,10,1.19446,-0.17365,0,-0.98481
0,10,0.33973,-0.17365,0,-0.98481
0,20,0.79315,-0.17365,0,0.98481
-0.15071,20,1.64788,-0.17365,0,0.98481
-0.30142,20,2.50261,-0.16168,0,0.98684
-0.43132,20,3.36063,-0.14443,0,0.98951
-0.55211,20,4.2201,-0.13241,0,0.99119
-0.66114,20,5.08101,-0.11509,0,0.99336
-0.75186,20,5.94417,-0.10302,0,0.99468
-0.83996,20,6.80756,-0.08564,0,0.99633
-0.9005,20,7.67336,-0.06975,0,0.99756
-0.96104,20,8.53916,-0.05613,0,0.99842
-0.99791,20,9.4062,-0.03869,0,0.99925
-1.0282,20,10.27359,-0.03281,0,0.99946
-1.05487,20,11.14109,-0.02845,0,0.9996
-1.07759,20,12.0087,-0.02588,0,0.99967
-1.09979,20,12.87633,-0.02413,0,0.99971
-1.11948,20,13.74402,-0.02269,0,0.99974
-1.13917,20,14.61172,-0.02193,0,0.99976
-1.15754,20,15.47944,-0.02106,0,0.99978
-1.17572,20,16.34716,-0.02094,0,0.99978
-1.19389,20,17.21488,-0.02094,0,0.99978
-1.21207,20,18.08261,-0.02072,0,0.99979
-1.22985,20,18.95034,-0.01984,0,0.9998
1.22985,20,18.95034,-0.01984,0,-0.9998
1.21207,20,18.08261,-0.02072,0,-0.99979
1.19389,20,17.21488,-0.02094,0,-0.99978
1.17572,20,16.34716,-0.02094,0,-0.99978
1.15754,20,15.47944,-0.02106,0,-0.99978
1.13917,20,14.61172,-0.02193,0,-0.99976
1.11948,20,13.74402,-0.02269,0,-0.99974
1.09979,20,12.87633,-0.02413,0,-0.99971
1.07759,20,12.0087,-0.02588,0,-0.99967
1.05487,20,11.14109,-0.02845,0,-0.9996
1.0282,20,10.27359,-0.03281,0,-0.99946
0.99791,20,9.4062,-0.03869,0,-0.99925
0.96104,20,8.53916,-0.05613,0,-0.99842
0.9005,20,7.67336,-0.06975,0,-0.99756
0.83996,20,6.80756,-0.08564,0,-0.99633
0.75186,20,5.94417,-0.10302,0,-0.99468
0.66114,20,5.08101,-0.11509,0,-0.99336
0.55211,20,4.2201,-0.12564,0,-0.99208
0.43132,20,3.36063,-0.14969,0,-0.98873
0.30142,20,2.50261,-0.16168,0,-0.98684
0.15071,20,1.64788,-0.17365,0,-0.98481
0,20,0.79315,-0.17365,0,-0.98481
0,30,1.27407,-0.17365,0,0.98481
-0.15071,30,2.1288,-0.17365,0,0.98481
-0.30142,30,2.98353,-0.16168,0,0.98684
-0.43132,30,3.84155,-0.14443,0,0.98951
-0.55211,30,4.70102,-0.13241,0,0.99119
-0.66114,30,5.56193,-0.11509,0,0.99336
-0.75186,30,6.42509,-0.10302,0,0.99468
-0.83996,30,7.28848,-0.08564,0,0.99633
-0.9005,30,8.15428,-0.06975,0,0.99756
-0.96104,30,9.02008,-0.05613,0,0.99842
-0.99791,30,9.88712,-0.03869,0,0.99925
-1.0282,30,10.75451,-0.03281,0,0.99946
-1.05487,30,11.62201,-0.02845,0,0.9996
-1.07759,30,12.48962,-0.02588,0,0.99967
-1.09979,30,13.35725,-0.02413,0,0.99971
-1.11948,30,14.22494,-0.02269,0,0.99974
-1.13917,30,15.09264,-0.02193,0,0.99976
-1.15754,30,15.96036,-0.02106,0,0.99978
-1.17572,30,16.82808,-0.02094,0,0.99978
-1.19389,30,17.6958,-0.02094,0,0.99978
-1.21207,30,18.56353,-0.02072,0,0.99979
-1.22985,30,19.43126,-0.01984,0,0.9998
1.22985,30,19.43126,-0.01984,0,-0.9998
1.21207,30,18.56353,-0.02072,0,-0.99979
1.19389,30,17.6958,-0.02094,0,-0.99978
1.17572,30,16.82808,-0.02094,0,-0.99978
1.15754,30,15.96036,-0.02106,0,-0.99978
1.13917,30,15.09264,-0.02193,0,-0.99976
1.11948,30,14.22494,-0.02269,0,-0.99974
1.09979,30,13.35725,-0.02413,0,-0.99971
1.07759,30,12.48962,-0.02588,0,-0.99967
1.05487,30,11.62201,-0.02845,0,-0.9996
1.0282,30,10.75451,-0.03281,0,-0.99946
0.99791,30,9.88712,-0.03869,0,-0.99925
0.96104,30,9.02008,-0.05613,0,-0.99842
0.9005,30,8.15428,-0.06975,0,-0.99756
0.83996,30,7.28848,-0.08564,0,-0.99633
0.75186,30,6.42509,-0.10151,0,-0.99483
0.66114,30,5.56193,-0.12564,0,-0.99208
0.55211,30,4.70102,-0.13241,0,-0.99119
0.43132,30,3.84155,-0.14443,0,-0.98951
0.30142,30,2.98353,-0.16168,0,-0.98684
0.15071,30,2.1288,-0.17365,0,-0.98481
0,30,1.27407,-0.17365,0,-0.98481
0,40,1.79861,-0.17365,0,0.98481
-0.15071,40,2.65334,-0.17365,0,0.98481
-0.30142,40,3.50807,-0.16168,0,0.98684
-0.43132,40,4.36609,-0.14443,0,0.98951
-0.55211,40,5.22556,-0.13241,0,0.99119
-0.66114,40,6.08647,-0.11509,0,0.99336
-0.75186,40,6.94963,-0.10302,0,0.99468
-0.83996,40,7.81302,-0.08564,0,0.99633
-0.9005,40,8.67882,-0.06975,0,0.99756
-0.96104,40,9.54462,-0.05613,0,0.99842
-0.99791,40,10.41166,-0.03869,0,0.99925
-1.0282,40,11.27905,-0.03281,0,0.99946
-1.05487,40,12.14655,-0.02845,0,0.9996
-1.07759,40,13.01416,-0.02588,0,0.99967
-1.09979,40,13.88179,-0.02413,0,0.99971
-1.11948,40,14.74948,-0.02269,0,0.99974
-1.13917,40,15.61718,-0.02193,0,0.99976
-1.15754,40,16.4849,-0.02106,0,0.99978
-1.17572,40,17.35262,-0.02094,0,0.99978
-1.19389,40,18.22034,-0.02094,0,0.99978
-1.21207,40,19.08807,-0.02072,0,0.99979
-1.22985,40,19.9558,-0.01984,0,0.9998
1.22985,40,19.9558,-0.01984,0,-0.9998
1.21207,40,19.08807,-0.02072,0,-0.99979
1.19389,40,18.22034,-0.02094,0,-0.99978
1.17572,40,17.35262,-0.02094,0,-0.99978
1.15754,40,16.4849,-0.02106,0,-0.99978
1.13917,40,15.61718,-0.02193,0,-0.99976
1.11948,40,14.74948,-0.02269,0,-0.99974
1.09979,40,13.88179,-0.02413,0,-0.99971
1.07759,40,13.01416,-0.02588,0,-0.99967
1.05487,40,12.14655,-0.02845,0,-0.9996
1.0282,40,11.27905,-0.03281,0,-0.99946
0.99791,40,10.41166,-0.03869,0,-0.99925
0.96104,40,9.54462,-0.05613,0,-0.99842
0.9005,40,8.67882,-0.06975,0,-0.99756
0.83996,40,7.81302,-0.10151,0,-0.99483
0.75186,40,6.94963,-0.10302,0,-0.99468
0.66114,40,6.08647,-0.11509,0,-0.99336
0.55211,40,5.22556,-0.13241,0,-0.99119
0.43132,40,4.36609,-0.14443,0,-0.98951
0.30142,40,3.50807,-0.16168,0,-0.98684
0.15071,40,2.65334,-0.17365,0,-0.98481
0,40,1.79861,-0.17365,0,-0.98481
0,50,2.38372,-0.17365,0,0.98481
-0.15071,50,3.23845,-0.17365,0,0.98481
-0.30142,50,4.09318,-0.16168,0,0.98684
-0.43132,50,4.9512,-0.14443,0,0.98951
-0.55211,50,5.81067,-0.13241,0,0.99119
-0.66114,50,6.67158,-0.11509,0,0.99336
-0.75186,50,7.53474,-0.10302,0,0.99468
-0.83996,50,8.39813,-0.08564,0,0.99633
-0.9005,50,9.26393,-0.06975,0,0.99756
-0.96104,50,10.12973,-0.05613,0,0.99842
-0.99791,50,10.99677,-0.03869,0,0.99925
-1.0282,50,11.86416,-0.03281,0,0.99946
-1.05487,50,12.73166,-0.02845,0,0.9996
-1.07759,50,13.59927,-0.02588,0,0.99967
-1.09979,50,14.4669,-0.02413,0,0.99971
-1.11948,50,15.33459,-0.02269,0,0.99974
-1.13917,50,16.20229,-0.02193,0,0.99976
-1.15754,50,17.07001,-0.02106,0,0.99978
-1.17572,50,17.93773,-0.02094,0,0.99978
-1.19389,50,18.80545,-0.02094,0,0.99978
-1.21207,50,19.67318,-0.02072,0,0.99979
-1.22985,50,20.54091,-0.01984,0,0.9998
1.22985,50,20.54091,-0.01984,0,-0.9998
1.21207,50,19.67318,-0.02072,0,-0.99979
1.19389,50,18.80545,-0.02094,0,-0.99978
1.17572,50,17.93773,-0.02094,0,-0.99978
1.15754,50,17.07001,-0.02106,0,-0.99978
1.13917,50,16.20229,-0.02193,0,-0.99976
1.11948,50,15.33459,-0.02269,0,-0.99974
1.09979,50,14.4669,-0.02413,0,-0.99971
1.07759,50,13.59927,-0.02588,0,-0.99967
1.05487,50,12.73166,-0.02845,0,-0.9996
1.0282,50,11.86416,-0.03281,0,-0.99946
0.99791,50,10.99677,-0.0349,0,-0.99939
0.96104,50,10.12973,-0.06975,0,-0.99756
0.9005,50,9.26393,-0.06975,0,-0.99756
0.83996,50,8.39813,-0.08564,0,-0.99633
0.75186,50,7.53474,-0.10302,0,-0.99468
0.66114,50,6.67158,-0.11509,0,-0.99336
0.55211,50,5.81067,-0.13241,0,-0.99119
0.43132,50,4.9512,-0.14443,0,-0.98951
0.30142,50,4.09318,-0.16168,0,-0.98684
0.15071,50,3.23845,-0.17365,0,-0.98481
0,50,2.38372,-0.17365,0,-0.98481
0,60,3.02266,-0.17365,0,0.98481
-0.15071,60,3.87739,-0.17365,0,0.98481
-0.30142,60,4.73212,-0.16168,0,0.98684
-0.43132,60,5.59014,-0.14443,0,0.98951
-0.55211,60,6.44961,-0.13241,0,0.99119
-0.66114,60,7.31052,-0.11509,0,0.99336
-0.75186,60,8.17368,-0.10302,0,0.99468
-0.83996,60,9.03707,-0.08564,0,0.99633
-0.9005,60,9.90287,-0.06975,0,0.99756
-0.96104,60,10.76867,-0.05613,0,0.99842
-0.99791,60,11.63571,-0.03869,0,0.99925
-1.0282,60,12.5031,-0.03281,0,0.99946
-1.05487,60,13.3706,-0.02845,0,0.9996
-1.07759,60,14.23821,-0.02588,0,0.99967
-1.09979,60,15.10584,-0.02413,0,0.99971
-1.11948,60,15.97353,-0.02269,0,0.99974
-1.13917,60,16.84123,-0.02193,0,0.99976
-1.15754,60,17.70895,-0.02106,0,0.99978
-1.17572,60,18.57667,-0.02094,0,0.99978
-1.19389,60,19.44439,-0.02094,0,0.99978
-1.21207,60,20.31212,-0.02072,0,0.99979
-1.22985,60,21.17985,-0.01984,0,0.9998
1.22985,60,21.17985,-0.01984,0,-0.9998
1.21207,60,20.31212,-0.02072,0,-0.99979
1.19389,60,19.44439,-0.02094,0,-0.99978
1.17572,60,18.57667,-0.02094,0,-0.99978
1.15754,60,17.70895,-0.02106,0,-0.99978
1.13917,60,16.84123,-0.02193,0,-0.99976
1.11948,60,15.97353,-0.02269,0,-0.99974
1.09979,60,15.10584,-0.02413,0,-0.99971
1.07759,60,14.23821,-0.02588,0,-0.99967
1.05487,60,13.3706,-0.02618,0,-0.99966
1.0282,60,12.5031,-0.0349,0,-0.99939
0.99791,60,11.63571,-0.03869,0,-0.99925
0.96104,60,10.76867,-0.05613,0,-0.99842
0.9005,60,9.90287,-0.06975,0,-0.99756
0.83996,60,9.03707,-0.08564,0,-0.99633
0.75186,60,8.17368,-0.10302,0,-0.99468
0.66114,60,7.31052,-0.11509,0,-0.99336
0.55211,60,6.44961,-0.13241,0,-0.99119
0.43132,60,5.59014,-0.14443,0,-0.98951
0.30142,60,4.73212,-0.16168,0,-0.98684
0.15071,60,3.87739,-0.17365,0,-0.98481
0,60,3.02266,-0.17365,0,-0.98481
0,70,3.70124,-0.17365,0,0.98481
-0.15071,70,4.55597,-0.17365,0,0.98481
-0.30142,70,5.4107,-0.16168,0,0.98684
-0.43132,70,6.26872,-0.14443,0,0.98951
-0.55211,70,7.12819,-0.13241,0,0.99119
-0.66114,70,7.9891,-0.11509,0,0.99336
-0.75186,70,8.85226,-0.10302,0,0.99468
-0.83996,70,9.71565,-0.08564,0,0.99633
-0.9005,70,10.58145,-0.06975,0,0.99756
-0.96104,70,11.44725,-0.05613,0,0.99842
-0.99791,70,12.31429,-0.03869,0,0.99925
-1.0282,70,13.18168,-0.03281,0,0.99946
-1.05487,70,14.04918,-0.02845,0,0.9996
-1.07759,70,14.91679,-0.02588,0,0.99967
-1.09979,70,15.78442,-0.02413,0,0.99971
-1.11948,70,16.65211,-0.02269,0,0.99974
-1.13917,70,17.51981,-0.02193,0,0.99976
-1.15754,70,18.38753,-0.02106,0,0.99978
-1.17572,70,19.25525,-0.02094,0,0.99978
-1.19389,70,20.12297,-0.02094,0,0.99978
-1.21207,70,20.9907,-0.02072,0,0.99979
-1.22985,70,21.85843,-0.01984,0,0.9998
1.22985,70,21.85843,-0.01984,0,-0.9998
1.21207,70,20.9907,-0.02072,0,-0.99979
1.19389,70,20.12297,-0.02094,0,-0.99978
1.17572,70,19.25525,-0.02094,0,-0.99978
1.15754,70,18.38753,-0.02106,0,-0.99978
1.13917,70,17.51981,-0.02193,0,-0.99976
1.11948,70,16.65211,-0.02269,0,-0.99974
1.09979,70,15.78442,-0.02269,0,-0.99974
1.07759,70,14.91679,-0.02618,0,-0.99966
1.05487,70,14.04918,-0.02845,0,-0.9996
1.0282,70,13.18168,-0.03281,0,-0.99946
0.99791,70,12.31429,-0.03869,0,-0.99925
0.96104,70,11.44725,-0.05613,0,-0.99842
0.9005,70,10.58145,-0.06975,0,-0.99756
0.83996,70,9.71565,-0.08564,0,-0.99633
0.75186,70,8.85226,-0.10302,0,-0.99468
0.66114,70,7.9891,-0.11509,0,-0.99336
0.55211,70,7.12819,-0.13241,0,-0.99119
0.43132,70,6.26872,-0.14443,0,-0.98951
0.30142,70,5.4107,-0.16168,0,-0.98684
0.15071,70,4.55597,-0.17365,0,-0.98481
0,70,3.70124,-0.17365,0,-0.98481
0,80,4.42073,-0.17365,0,0.98481
-0.15071,80,5.27546,-0.17365,0,0.98481
-0.30142,80,6.13019,-0.16168,0,0.98684
-0.43132,80,6.98821,-0.14443,0,0.98951
-0.55211,80,7.84768,-0.13241,0,0.99119
-0.66114,80,8.70859,-0.11509,0,0.99336
-0.75186,80,9.57175,-0.10302,0,0.99468
-0.83996,80,10.43514,-0.08564,0,0.99633
-0.9005,80,11.30094,-0.06975,0,0.99756
-0.96104,80,12.16674,-0.05613,0,0.99842
-0.99791,80,13.03378,-0.03869,0,0.99925
-1.0282,80,13.90117,-0.03281,0,0.99946
-1.05487,80,14.76867,-0.02845,0,0.9996
-1.07759,80,15.63628,-0.02588,0,0.99967
-1.09979,80,16.50391,-0.02413,0,0.99971
-1.11948,80,17.3716,-0.02269,0,0.99974
-1.13917,80,18.2393,-0.02193,0,0.99976
-1.15754,80,19.10702,-0.02106,0,0.99978
-1.17572,80,19.97474,-0.02094,0,0.99978
-1.19389,80,20.84246,-0.02094,0,0.99978
-1.21207,80,21.71019,-0.02072,0,0.99979
-1.22985,80,22.57792,-0.01984,0,0.9998
1.22985,80,22.57792,-0.01984,0,-0.9998
1.21207,80,21.71019,-0.02072,0,-0.99979
1.19389,80,20.84246,-0.02094,0,-0.99978
1.17572,80,19.97474,-0.02094,0,-0.99978
1.15754,80,19.10702,-0.02106,0,-0.99978
1.13917,80,18.2393,-0.02117,0,-0.99978
1.11948,80,17.3716,-0.02269,0,-0.99974
1.09979,80,16.50391,-0.02413,0,-0.99971
1.07759,80,15.63628,-0.02588,0,-0.99967
1.05487,80,14.76867,-0.02845,0,-0.9996
1.0282,80,13.90117,-0.03281,0,-0.99946
0.99791,80,13.03378,-0.03869,0,-0.99925
